EQUIPMENT_NUMBER,ORDER_TYPE,DESIR,MRMIN,MRMAX,MRNGU,CJUMP,PYEAR,INDCT,READG,MEASUREMENT_DATE,Previous Order Date,MEASUREMENT_YEAR,MEASUREMENT_MONTH
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,3364200.0,7,-563,2000,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,322.328,14,-570,2000,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,3595320.0,14,-570,2000,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,345.335,21,-577,2000,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,3867480.0,21,-577,2000,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,368.453,28,-584,2000,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,4125240.0,28,-584,2000,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,391.638,6,-591,2000,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,4390560.0,6,-591,2000,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,414.766,13,-598,2000,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,4640400.0,13,-598,2000,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,437.685,20,-605,2000,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,4902120.0,20,-605,2000,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,460.56,3,-619,2000,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,5167440.0,3,-619,2000,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,483.727,10,-626,2000,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,5409360.0,10,-626,2000,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,506.556,17,-633,2000,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,5631840.0,17,-633,2000,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,529.503,25,-641,2000,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,5883840.0,25,-641,2000,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,552.305,2,-648,2000,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,6168240.0,2,-648,2000,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,575.543999999999,8,-654,2000,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,6447600.0,8,-654,2000,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,598.463,15,-661,2000,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,6732360.0,15,-661,2000,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,621.718,22,-668,2000,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,6978600.0,22,-668,2000,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,644.524999999999,29,-3,2000,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,7239240.0,29,-3,2000,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,667.442999999999,5,-10,2000,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,7473240.0,5,-10,2000,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,100590.348,13,-18,2000,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,690.08,13,-18,2000,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,7756920.0,13,-18,2000,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,713.358,19,-24,2000,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,8025120.0,19,-24,2000,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,735.769,26,-31,2000,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,8297640.0,27,-32,2000,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,758.584,3,-38,2000,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,8473320.0,3,-38,2000,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,781.948,10,-45,2000,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,8671680.0,10,-45,2000,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,804.992,17,-52,2000,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,8863200.0,17,-52,2000,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,828.186,24,-59,2000,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,9114480.0,24,-59,2000,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,850.821,31,-66,2000,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,9282960.0,31,-66,2000,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,873.444,7,-73,2000,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,9527760.0,7,-73,2000,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,895.891,14,-80,2000,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,9736560.0,14,-80,2000,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,918.551,21,-87,2000,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,9987840.0,21,-87,2000,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,941.244,28,-94,2000,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,10135080.0,28,-94,2000,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,963.932,4,-101,2000,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,10391400.0,4,-101,2000,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,986.801,11,-108,2000,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,10626480.0,11,-108,2000,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1009.898,18,-115,2000,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,10843560.0,18,-115,2000,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1032.925,25,-122,2000,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11084400.0,25,-122,2000,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1056.174,2,-129,2000,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11242080.0,2,-129,2000,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1079.244,9,-136,2000,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11424600.0,9,-136,2000,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1101.879,16,-143,2000,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11601360.0,16,-143,2000,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1125.172,23,-150,2000,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11764440.0,23,-150,2000,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1147.622,30,-157,2000,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,11933280.0,30,-157,2000,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1169.903,6,-164,2000,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,12196800.0,6,-164,2000,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1191.915,13,-171,2000,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,12453120.0,13,-171,2000,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1215.174,20,-178,2000,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,12645000.0,20,-178,2000,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1238.441,27,-185,2000,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,12913920.0,27,-185,2000,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1261.719,4,-192,2000,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,13162680.0,4,-192,2000,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1284.168,11,-199,2000,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,13387680.0,11,-199,2000,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1306.707,18,-206,2000,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,13675320.0,18,-206,2000,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1332.402,27,-215,2000,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14037480.0,27,-215,2000,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1354.646,3,-222,2001,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14321520.0,3,-222,2001,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1377.201,8,-227,2001,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14441760.0,8,-227,2001,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1400.336,15,-234,2001,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14565960.0,15,-234,2001,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1423.386,22,-241,2001,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14684040.0,22,-241,2001,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1445.981,29,-248,2001,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,14955120.0,29,-248,2001,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1468.923,5,-255,2001,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,15143400.0,5,-255,2001,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1491.569,14,-264,2001,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,15360840.0,14,-264,2001,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1514.887,19,-269,2001,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,15595920.0,19,-269,2001,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1537.218,26,-276,2001,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,15705720.0,26,-276,2001,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1559.265,12,-290,2001,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,15824520.0,12,-290,2001,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1582.22,19,-297,2001,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,16008480.0,19,-297,2001,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1604.603,26,-304,2001,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,16157160.0,26,-304,2001,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1627.077,2,-311,2001,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,16423920.0,2,-311,2001,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1650.451,9,-318,2001,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,16548120.0,9,-318,2001,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1673.384,17,-326,2001,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,16809120.0,17,-326,2001,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1696.776,23,-332,2001,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,17078040.0,23,-332,2001,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1719.182,30,-339,2001,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,17271000.0,30,-339,2001,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1741.212,8,-347,2001,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,17482680.0,8,-347,2001,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1764.576,15,-354,2001,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,17675640.0,15,-354,2001,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1787.678,21,-360,2001,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,17816400.0,21,-360,2001,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1810.523,28,-367,2001,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18077040.0,28,-367,2001,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1832.977,5,-375,2001,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18251640.0,5,-375,2001,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1855.994,11,-381,2001,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18426240.0,11,-381,2001,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1878.05,18,-388,2001,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18588600.0,18,-388,2001,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1900.289,25,-395,2001,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18716760.0,25,-395,2001,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1922.486,3,-403,2001,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,18927000.0,3,-403,2001,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1945.577,9,-409,2001,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,19155240.0,9,-409,2001,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1968.586,17,-417,2001,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,19288080.0,17,-417,2001,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,1991.495,23,-423,2001,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,19553040.0,23,-423,2001,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2014.312,7,-438,2001,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2036.329,7,-438,2001,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,19819800.0,7,-438,2001,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,20061000.0,7,-438,2001,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2059.307,15,-446,2001,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,20284200.0,15,-446,2001,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2082.26499999999,20,-451,2001,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,20434680.0,20,-451,2001,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2104.346,12,-474,2001,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2127.615,12,-474,2001,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2150.849,12,-474,2001,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,21071880.0,12,-474,2001,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,20814120.0,12,-474,2001,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,20684520.0,12,-474,2001,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2173.374,17,-479,2001,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,21207960.0,17,-479,2001,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2196.337,1,-493,2001,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,21357360.0,1,-493,2001,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2218.749,8,-500,2001,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,21513240.0,8,-500,2001,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2241.016,15,-507,2001,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,21724200.0,15,-507,2001,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2263.876,22,-514,2001,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22002840.0,22,-514,2001,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2285.947,29,-521,2001,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22147560.0,29,-521,2001,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2308.03299999999,5,-528,2001,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22325760.0,5,-528,2001,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2330.288,12,-535,2001,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22500720.0,12,-535,2001,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2352.353,19,-542,2001,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22693320.0,19,-542,2001,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2374.80999999999,27,-550,2001,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,22831920.0,27,-550,2001,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2396.816,3,-556,2001,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23052600.0,3,-556,2001,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2419.5,11,-564,2001,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23217480.0,11,-564,2001,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2442.76,17,-570,2001,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23333040.0,17,-570,2001,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2465.018,28,-581,2001,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23479200.0,28,-581,2001,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2488.14699999999,3,-587,2002,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23706720.0,3,-587,2002,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2510.28099999999,7,-591,2002,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23828760.0,7,-591,2002,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2533.104,14,-598,2002,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,23996880.0,14,-598,2002,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2555.61799999999,21,-605,2002,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,24238800.0,21,-605,2002,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2578.704,28,-612,2002,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,24419520.0,28,-612,2002,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2601.251,4,-619,2002,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,24695280.0,4,-619,2002,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2624.353,11,-626,2002,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,24809040.0,11,-626,2002,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2647.431,18,-633,2002,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25083720.0,18,-633,2002,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2670.40999999999,25,-640,2002,2
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25341120.0,25,-640,2002,2
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2693.791,4,-647,2002,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25477560.0,4,-647,2002,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2716.69,12,-655,2002,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25673040.0,12,-655,2002,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2739.659,18,-661,2002,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25855200.0,18,-661,2002,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2762.96399999999,25,-668,2002,3
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,25972560.0,25,-668,2002,3
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2809.251,8,-682,2002,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,26348400.0,8,-682,2002,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2832.532,15,-689,2002,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,26483400.0,15,-689,2002,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2855.63,23,-697,2002,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,26618400.0,23,-697,2002,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2877.918,29,-703,2002,4
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,26749440.0,29,-703,2002,4
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2900.777,6,-710,2002,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,27025560.0,6,-710,2002,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2923.127,13,-717,2002,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,27174960.0,13,-717,2002,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2945.438,20,-724,2002,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,27375120.0,20,-724,2002,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2967.9,27,-731,2002,5
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,27550800.0,27,-731,2002,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,2991.27,3,-738,2002,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,27814680.0,3,-738,2002,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3014.556,10,-745,2002,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28010880.0,10,-745,2002,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3037.51299999999,17,-752,2002,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28146240.0,17,-752,2002,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3059.838,24,-759,2002,6
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28350360.0,24,-759,2002,6
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3082.01,1,-766,2002,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28602360.0,1,-766,2002,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3104.224,9,-774,2002,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28764000.0,9,-774,2002,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3126.275,15,-780,2002,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,28976400.0,15,-780,2002,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3148.523,22,-787,2002,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,29122200.0,22,-787,2002,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3170.55,29,-794,2002,7
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,29312640.0,29,-794,2002,7
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3193.127,5,-801,2002,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,29501640.0,5,-801,2002,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3216.162,12,-808,2002,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,29677320.0,12,-808,2002,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3238.534,19,-815,2002,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,29793960.0,19,-815,2002,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3261.756,26,-822,2002,8
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,30004200.0,26,-822,2002,8
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3284.838,2,-829,2002,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,30136680.0,2,-829,2002,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3307.077,9,-836,2002,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,30373560.0,9,-836,2002,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3329.954,16,-843,2002,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,30557880.0,16,-843,2002,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3353.157,23,-850,2002,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,30825000.0,23,-850,2002,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3375.475,30,-857,2002,9
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31053240.0,30,-857,2002,9
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3397.931,7,-864,2002,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31280760.0,7,-864,2002,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3421.072,14,-871,2002,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31442040.0,14,-871,2002,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3443.636,21,-878,2002,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31604400.0,21,-878,2002,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3465.646,28,-885,2002,10
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31733640.0,28,-885,2002,10
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3487.71399999999,4,-892,2002,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,31942080.0,4,-892,2002,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3510.881,11,-899,2002,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,32086080.0,11,-899,2002,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3533.377,18,-906,2002,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,32259240.0,18,-906,2002,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3556.217,25,-913,2002,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,32413320.0,25,-913,2002,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3578.412,4,-922,2002,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,32662440.0,4,-922,2002,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3600.921,9,-927,2002,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,32915880.0,9,-927,2002,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3623.897,16,-934,2002,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,33194880.0,16,-934,2002,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3646.641,23,-941,2002,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,33373080.0,23,-941,2002,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,3668.851,30,-948,2002,12
